,customer_id,recency,frequency,monetary_value,R,F,M,rfm_score,RFM_level
2395,2855,40,2,255.35000000000002,3,1,1,5,Promising
2396,2856,7,7,10139.11,4,3,4,11,Highly potential
2397,2857,114,6,8974.25,1,3,4,8,Require Activation
2398,2858,109,4,6672.9400000000005,1,1,3,5,Promising
2399,2859,11,8,6793.5599999999995,4,4,3,11,Highly potential
2400,2860,9,9,13804.79,4,4,4,12,Highly potential
2401,2861,74,8,9484.25,2,4,4,10,Highly potential
2402,2862,15,5,4816.96,4,2,2,8,Require Activation
2403,2863,176,1,544.05,1,1,1,3,Require Activation
2404,2864,18,4,4770.77,4,1,2,7,Require Activation
2405,2865,1,7,11030.02,4,3,4,11,Highly potential
2406,2867,96,5,2866.46,1,2,1,4,Needs Attention
2407,2868,26,4,3572.7300000000005,3,1,1,5,Promising
2408,2871,21,6,4852.74,3,3,2,8,Require Activation
2409,2872,25,7,7041.06,3,3,3,9,Highly potential
2410,2873,105,3,3244.63,1,1,1,3,Require Activation
2411,2874,61,11,15091.910000000002,2,4,4,10,Highly potential
2412,2875,36,4,5883.47,3,1,2,6,Loyal
2413,2877,42,9,8291.58,3,4,4,11,Highly potential
2414,2878,1,3,2319.39,4,1,1,6,Loyal
2415,2879,15,8,9983.98,4,4,4,12,Highly potential
2416,2880,19,8,12780.52,4,4,4,12,Highly potential
2417,2881,73,6,6506.51,2,3,3,8,Require Activation
2418,2882,295,2,2515.6800000000003,1,1,1,3,Require Activation
2419,2883,50,7,10571.82,2,3,4,9,Highly potential
2420,2884,15,8,6897.469999999999,4,4,3,11,Highly potential
2421,2885,95,9,12055.64,1,4,4,9,Highly potential
2422,2886,40,8,8504.949999999999,3,4,4,11,Highly potential
2423,2887,25,9,10892.99,3,4,4,11,Highly potential
2424,2888,30,6,7967.07,3,3,3,9,Highly potential
2425,2889,106,5,6098.48,1,2,3,6,Loyal
2426,2890,87,7,8037.32,2,3,4,9,Highly potential
2427,2891,63,7,8583.39,2,3,4,9,Highly potential
2428,2892,13,5,6697.78,4,2,3,9,Highly potential
2429,2893,60,3,4825.25,2,1,2,5,Promising
2430,2895,259,2,1390.68,1,1,1,3,Require Activation
2431,2896,195,2,2648.5,1,1,1,3,Require Activation
2432,2897,47,5,4416.799999999999,2,2,2,6,Loyal
2433,2898,79,4,4284.3099999999995,2,1,2,5,Promising
2434,2899,31,6,6188.15,3,3,3,9,Highly potential
2435,2900,62,3,4234.34,2,1,2,5,Promising
2436,2902,197,2,1591.08,1,1,1,3,Require Activation
2437,2903,27,3,3175.6200000000003,3,1,1,5,Promising
2438,2904,24,7,5397.49,3,3,2,8,Require Activation
2439,2905,9,4,3343.6899999999996,4,1,1,6,Loyal
2440,2906,46,4,4835.93,2,1,2,5,Promising
2441,2908,2,6,3638.1799999999994,4,3,1,8,Require Activation
2442,2909,84,7,7868.9,2,3,3,8,Require Activation
2443,2910,88,7,4188.58,2,3,2,7,Require Activation
2444,2911,284,2,1875.15,1,1,1,3,Require Activation
2445,2913,90,6,5130.110000000001,1,3,2,6,Loyal
2446,2914,13,12,13824.53,4,4,4,12,Highly potential
2447,2915,34,7,6896.26,3,3,3,9,Highly potential
2448,2916,25,7,8475.590000000002,3,3,4,10,Highly potential
2449,2922,2,5,5507.0199999999995,4,2,2,8,Require Activation
2450,2923,14,7,6413.179999999999,4,3,3,10,Highly potential
2451,2924,65,6,5940.1900000000005,2,3,3,8,Require Activation
2452,2925,94,5,4419.8099999999995,1,2,2,5,Promising
2453,2926,144,4,3211.6899999999996,1,1,1,3,Require Activation
2454,2927,100,3,4096.320000000001,1,1,1,3,Require Activation
2455,2928,176,5,6092.18,1,2,3,6,Loyal
2456,2929,2,9,10903.630000000001,4,4,4,12,Highly potential
2457,2930,72,6,5079.0,2,3,2,7,Require Activation
2458,2931,58,6,4741.5999999999985,2,3,2,7,Require Activation
2459,2932,20,10,10991.139999999998,3,4,4,11,Highly potential
2460,2933,96,5,4806.32,1,2,2,5,Promising
2461,2934,62,6,7094.71,2,3,3,8,Require Activation
2462,2936,60,7,10669.63,2,3,4,9,Highly potential
2463,2937,8,7,11473.75,4,3,4,11,Highly potential
2464,2938,126,5,7013.27,1,2,3,6,Loyal
2465,2939,91,4,3757.8,1,1,1,3,Require Activation
2466,2940,95,7,6758.78,1,3,3,7,Require Activation
2467,2942,10,8,9837.369999999999,4,4,4,12,Highly potential
2468,2944,31,6,4572.33,3,3,2,8,Require Activation
2469,2948,112,5,4758.83,1,2,2,5,Promising
2470,2950,76,3,1953.15,2,1,1,4,Needs Attention
2471,2951,86,9,11002.56,2,4,4,10,Highly potential
2472,2952,28,5,6242.100000000001,3,2,3,8,Require Activation
2473,2953,76,5,6263.34,2,2,3,7,Require Activation
2474,2954,7,5,4688.92,4,2,2,8,Require Activation
2475,2955,20,8,8309.33,3,4,4,11,Highly potential
2476,2956,98,7,5810.69,1,3,2,6,Loyal
2477,2957,99,3,3938.5699999999997,1,1,1,3,Require Activation
2478,2958,5,6,5472.64,4,3,2,9,Highly potential
2479,2959,135,3,3525.57,1,1,1,3,Require Activation
2480,2960,89,3,5056.1,2,1,2,5,Promising
2481,2961,3,6,8983.52,4,3,4,11,Highly potential
2482,2962,78,3,2837.74,2,1,1,4,Needs Attention
2483,2964,169,2,3630.46,1,1,1,3,Require Activation
2484,2966,33,5,5009.32,3,2,2,7,Require Activation
2485,2967,11,3,4699.01,4,1,2,7,Require Activation
2486,2968,172,7,5052.9,1,3,2,6,Loyal
2487,2969,12,6,6455.64,4,3,3,10,Highly potential
2488,2970,99,4,4043.88,1,1,1,3,Require Activation
2489,2971,28,3,2449.96,3,1,1,5,Promising
2490,2973,94,4,3872.7299999999996,1,1,1,3,Require Activation
2491,2974,160,2,1166.79,1,1,1,3,Require Activation
2492,2975,170,3,4429.83,1,1,2,4,Needs Attention
2493,2976,7,4,6239.150000000001,4,1,3,8,Require Activation
2494,2977,10,5,5552.88,4,2,2,8,Require Activation
2495,2978,148,3,2701.22,1,1,1,3,Require Activation
2496,2979,115,4,3936.52,1,1,1,3,Require Activation
2497,2980,16,6,7498.77,4,3,3,10,Highly potential
2498,2981,53,6,3001.2799999999997,2,3,1,6,Loyal
2499,2982,118,7,8987.33,1,3,4,8,Require Activation
2500,2983,130,5,7256.570000000001,1,2,3,6,Loyal
2501,2984,159,4,6016.24,1,1,3,5,Promising
2502,2985,39,10,10664.07,3,4,4,11,Highly potential
2503,2987,53,4,4102.19,2,1,1,4,Needs Attention
2504,2988,33,8,8349.34,3,4,4,11,Highly potential
2505,2990,15,7,5394.23,4,3,2,9,Highly potential
2506,2991,76,6,5559.9800000000005,2,3,2,7,Require Activation
2507,2992,10,8,10530.96,4,4,4,12,Highly potential
2508,2993,10,8,11450.73,4,4,4,12,Highly potential
2509,2994,16,3,719.38,4,1,1,6,Loyal
2510,2996,22,3,4774.51,3,1,2,6,Loyal
2511,2997,32,6,5293.91,3,3,2,8,Require Activation
2512,2998,67,3,4629.21,2,1,2,5,Promising
2513,3000,43,4,4848.29,3,1,2,6,Loyal
2514,3001,105,4,4664.799999999999,1,1,2,4,Needs Attention
2515,3002,45,6,5117.81,3,3,2,8,Require Activation
2516,3003,112,9,7885.54,1,4,3,8,Require Activation
2517,3004,114,5,5048.79,1,2,2,5,Promising
2518,3005,190,3,3682.5499999999997,1,1,1,3,Require Activation
2519,3007,4,7,8547.34,4,3,4,11,Highly potential
2520,3011,36,4,3080.8,3,1,1,5,Promising
2521,3013,5,9,8161.56,4,4,4,12,Highly potential
2522,3014,20,9,8691.039999999999,3,4,4,11,Highly potential
2523,3015,47,9,13737.05,2,4,4,10,Highly potential
2524,3016,1,5,7991.99,4,2,3,9,Highly potential
2525,3017,177,4,5289.49,1,1,2,4,Needs Attention
2526,3018,20,5,3833.350000000001,3,2,1,6,Loyal
2527,3019,65,3,4258.98,2,1,2,5,Promising
2528,3020,23,11,10879.600000000002,3,4,4,11,Highly potential
2529,3023,133,4,2119.85,1,1,1,3,Require Activation
2530,3025,126,2,2263.49,1,1,1,3,Require Activation
2531,3026,93,5,4489.49,1,2,2,5,Promising
2532,3027,32,5,3296.91,3,2,1,6,Loyal
2533,3028,54,4,5030.69,2,1,2,5,Promising
2534,3029,122,4,5099.51,1,1,2,4,Needs Attention
2535,3030,25,7,5700.4,3,3,2,8,Require Activation
2536,3031,3,5,6455.51,4,2,3,9,Highly potential
2537,3032,41,7,10767.019999999999,3,3,4,10,Highly potential
2538,3033,159,2,2523.2,1,1,1,3,Require Activation
2539,3034,49,5,5496.759999999999,2,2,2,6,Loyal
2540,3035,39,5,4522.24,3,2,2,7,Require Activation
2541,3036,157,5,8620.529999999999,1,2,4,7,Require Activation
2542,3037,186,3,2449.3,1,1,1,3,Require Activation
2543,3040,346,1,2091.47,1,1,1,3,Require Activation
2544,3041,125,2,3469.37,1,1,1,3,Require Activation
2545,3042,12,6,6916.03,4,3,3,10,Highly potential
2546,3043,12,4,4497.96,4,1,2,7,Require Activation
2547,3044,5,9,10768.18,4,4,4,12,Highly potential
2548,3045,66,5,6795.040000000001,2,2,3,7,Require Activation
2549,3046,229,4,5855.92,1,1,2,4,Needs Attention
2550,3047,35,5,6712.389999999999,3,2,3,8,Require Activation
2551,3048,5,12,13272.89,4,4,4,12,Highly potential
2552,3054,3,5,7022.29,4,2,3,9,Highly potential
2553,3055,59,10,10643.23,2,4,4,10,Highly potential
2554,3056,20,4,4165.67,3,1,2,6,Loyal
2555,3057,29,7,9733.550000000001,3,3,4,10,Highly potential
2556,3058,25,5,8188.64,3,2,4,9,Highly potential
2557,3059,143,2,3898.92,1,1,1,3,Require Activation
2558,3060,30,11,14609.22,3,4,4,11,Highly potential
2559,3061,60,9,8604.589999999998,2,4,4,10,Highly potential
2560,3062,47,6,6083.87,2,3,3,8,Require Activation
2561,3063,93,4,1240.62,1,1,1,3,Require Activation
2562,3064,56,7,6989.68,2,3,3,8,Require Activation
2563,3065,6,5,5665.26,4,2,2,8,Require Activation
2564,3066,165,4,3756.25,1,1,1,3,Require Activation
2565,3067,40,6,7095.87,3,3,3,9,Highly potential
2566,3068,80,6,5197.79,2,3,2,7,Require Activation
2567,3069,71,3,3104.7999999999997,2,1,1,4,Needs Attention
2568,3070,120,4,1927.42,1,1,1,3,Require Activation
2569,3071,159,4,3954.99,1,1,1,3,Require Activation
2570,3072,68,7,7712.87,2,3,3,8,Require Activation
2571,3073,252,3,3426.9500000000003,1,1,1,3,Require Activation
2572,3074,11,7,8822.949999999999,4,3,4,11,Highly potential
2573,3076,210,4,4105.89,1,1,1,3,Require Activation
2574,3077,17,7,8452.62,4,3,4,11,Highly potential
2575,3078,170,3,2490.95,1,1,1,3,Require Activation
2576,3079,132,4,4030.71,1,1,1,3,Require Activation
2577,3080,5,9,10388.830000000002,4,4,4,12,Highly potential
2578,3081,107,6,8311.18,1,3,4,8,Require Activation
2579,3084,16,6,7652.58,4,3,3,10,Highly potential
2580,3085,26,4,3400.5800000000004,3,1,1,5,Promising
2581,3087,85,6,6584.209999999999,2,3,3,8,Require Activation
2582,3089,28,4,6196.130000000001,3,1,3,7,Require Activation
2583,3090,199,5,6006.22,1,2,3,6,Loyal
2584,3091,308,2,1434.48,1,1,1,3,Require Activation
2585,3092,161,3,3324.14,1,1,1,3,Require Activation
2586,3093,69,9,10362.369999999999,2,4,4,10,Highly potential
2587,3094,162,7,6633.12,1,3,3,7,Require Activation
2588,3096,16,3,5023.0599999999995,4,1,2,7,Require Activation
2589,3097,61,3,3076.92,2,1,1,4,Needs Attention
2590,3098,39,4,5235.47,3,1,2,6,Loyal
2591,3100,21,4,5579.870000000001,3,1,2,6,Loyal
2592,3101,62,3,3983.01,2,1,1,4,Needs Attention
2593,3102,107,4,6100.75,1,1,3,5,Promising
2594,3103,60,8,9084.18,2,4,4,10,Highly potential
2595,3104,50,5,5021.03,2,2,2,6,Loyal
2596,3105,11,6,6820.6,4,3,3,10,Highly potential
2597,3107,96,3,3819.28,1,1,1,3,Require Activation
2598,3108,54,7,10194.97,2,3,4,9,Highly potential
2599,3109,170,5,6150.85,1,2,3,6,Loyal
2600,3110,18,3,2064.7700000000004,4,1,1,6,Loyal
2601,3111,49,4,3370.16,2,1,1,4,Needs Attention
2602,3112,12,8,8006.59,4,4,3,11,Highly potential
2603,3113,110,8,10192.61,1,4,4,9,Highly potential
2604,3114,4,4,5115.57,4,1,2,7,Require Activation
2605,3115,196,5,6326.07,1,2,3,6,Loyal
2606,3117,26,9,12615.479999999998,3,4,4,11,Highly potential
2607,3118,13,9,14065.030000000002,4,4,4,12,Highly potential
2608,3120,21,7,7351.700000000001,3,3,3,9,Highly potential
2609,3121,49,6,6379.44,2,3,3,8,Require Activation
2610,3123,1,4,3733.7200000000003,4,1,1,6,Loyal
2611,3124,39,3,2085.1800000000003,3,1,1,5,Promising
2612,3125,10,4,4529.16,4,1,2,7,Require Activation
2613,3126,41,8,9426.93,3,4,4,11,Highly potential
2614,3127,36,4,5836.78,3,1,2,6,Loyal
2615,3128,105,5,5753.62,1,2,2,5,Promising
2616,3129,17,5,6405.030000000001,4,2,3,9,Highly potential
2617,3130,1,5,6539.6,4,2,3,9,Highly potential
2618,3132,24,5,5502.290000000001,3,2,2,7,Require Activation
2619,3133,12,6,7335.610000000001,4,3,3,10,Highly potential
2620,3135,122,7,7539.8099999999995,1,3,3,7,Require Activation
2621,3136,26,4,4905.759999999999,3,1,2,6,Loyal
2622,3138,70,4,5084.3,2,1,2,5,Promising
2623,3139,12,3,2633.05,4,1,1,6,Loyal
2624,3140,41,3,2714.79,3,1,1,5,Promising
2625,3141,71,7,3596.67,2,3,1,6,Loyal
2626,3142,13,4,4004.87,4,1,1,6,Loyal
2627,3143,21,11,10532.28,3,4,4,11,Highly potential
2628,3144,65,3,1975.27,2,1,1,4,Needs Attention
2629,3145,69,6,7219.03,2,3,3,8,Require Activation
2630,3146,55,8,11006.289999999999,2,4,4,10,Highly potential
2631,3148,56,6,6033.4,2,3,3,8,Require Activation
2632,3149,23,3,3636.56,3,1,1,5,Promising
2633,3150,88,7,3787.1800000000003,2,3,1,6,Loyal
2634,3152,12,6,5683.7300000000005,4,3,2,9,Highly potential
2635,3153,128,5,8533.27,1,2,4,7,Require Activation
2636,3154,15,7,6780.46,4,3,3,10,Highly potential
2637,3155,44,4,2692.74,3,1,1,5,Promising
2638,3158,17,6,7721.6900000000005,4,3,3,10,Highly potential
2639,3160,53,4,5296.11,2,1,2,5,Promising
2640,3162,111,2,2734.17,1,1,1,3,Require Activation
2641,3163,15,6,5066.64,4,3,2,9,Highly potential
2642,3164,99,5,6151.660000000001,1,2,3,6,Loyal
2643,3165,78,8,8775.91,2,4,4,10,Highly potential
2644,3166,48,7,9906.009999999998,2,3,4,9,Highly potential
2645,3167,74,3,3266.8,2,1,1,4,Needs Attention
2646,3168,92,4,6708.369999999999,1,1,3,5,Promising
2647,3169,1,7,6806.929999999999,4,3,3,10,Highly potential
2648,3170,45,6,6884.95,3,3,3,9,Highly potential
2649,3174,25,6,4986.21,3,3,2,8,Require Activation
2650,3175,261,3,3044.7200000000003,1,1,1,3,Require Activation
2651,3176,25,9,7167.2699999999995,3,4,3,10,Highly potential
2652,3177,69,6,4811.719999999999,2,3,2,7,Require Activation
2653,3178,30,5,6357.4800000000005,3,2,3,8,Require Activation
2654,3179,269,1,1148.64,1,1,1,3,Require Activation
2655,3181,10,6,8160.14,4,3,4,11,Highly potential
2656,3183,12,8,6607.7699999999995,4,4,3,11,Highly potential
2657,3184,69,8,9258.6,2,4,4,10,Highly potential
2658,3185,19,7,6809.119999999999,4,3,3,10,Highly potential
2659,3187,64,5,5489.099999999999,2,2,2,6,Loyal
2660,3189,57,2,200.7,2,1,1,4,Needs Attention
2661,3191,8,8,9402.43,4,4,4,12,Highly potential
2662,3192,189,4,4871.5199999999995,1,1,2,4,Needs Attention
2663,3193,11,6,5155.41,4,3,2,9,Highly potential
2664,3194,87,3,3691.67,2,1,1,4,Needs Attention
2665,3195,50,8,7261.0,2,4,3,9,Highly potential
2666,3196,51,7,7505.92,2,3,3,8,Require Activation
2667,3197,4,5,5284.57,4,2,2,8,Require Activation
2668,3198,102,4,5693.18,1,1,2,4,Needs Attention
2669,3199,14,8,10703.79,4,4,4,12,Highly potential
2670,3201,22,7,7757.7300000000005,3,3,3,9,Highly potential
2671,3202,12,8,9341.0,4,4,4,12,Highly potential
2672,3203,8,3,4714.8099999999995,4,1,2,7,Require Activation
2673,3204,35,9,12368.289999999999,3,4,4,11,Highly potential
2674,3205,97,6,6054.93,1,3,3,7,Require Activation
2675,3206,76,7,7842.210000000001,2,3,3,8,Require Activation
2676,3208,54,8,9638.46,2,4,4,10,Highly potential
2677,3209,10,4,3112.4300000000003,4,1,1,6,Loyal
2678,3210,10,5,3992.0599999999995,4,2,1,7,Require Activation
2679,3211,36,3,3667.73,3,1,1,5,Promising
2680,3212,100,7,12326.749999999998,1,3,4,8,Require Activation
2681,3214,69,4,4838.349999999999,2,1,2,5,Promising
2682,3215,67,7,11950.24,2,3,4,9,Highly potential
2683,3216,1,4,3366.82,4,1,1,6,Loyal
2684,3217,9,11,10733.560000000001,4,4,4,12,Highly potential
2685,3218,217,5,4886.1,1,2,2,5,Promising
2686,3219,28,8,7191.65,3,4,3,10,Highly potential
2687,3220,41,8,7616.300000000001,3,4,3,10,Highly potential
2688,3221,112,9,11096.319999999998,1,4,4,9,Highly potential
2689,3224,52,9,8518.72,2,4,4,10,Highly potential
2690,3225,9,7,7505.339999999999,4,3,3,10,Highly potential
2691,3228,41,7,9815.410000000002,3,3,4,10,Highly potential
2692,3230,70,5,5698.38,2,2,2,6,Loyal
2693,3232,9,13,13451.28,4,4,4,12,Highly potential
2694,3233,81,3,2477.0699999999997,2,1,1,4,Needs Attention
2695,3234,150,2,2358.0,1,1,1,3,Require Activation
2696,3235,223,1,1163.89,1,1,1,3,Require Activation
2697,3237,177,7,8413.77,1,3,4,8,Require Activation
2698,3238,30,5,3916.4400000000005,3,2,1,6,Loyal
2699,3239,3,6,4374.750000000001,4,3,2,9,Highly potential
2700,3240,39,10,12357.57,3,4,4,11,Highly potential
2701,3241,8,6,9227.58,4,3,4,11,Highly potential
2702,3242,50,7,10813.44,2,3,4,9,Highly potential
2703,3243,164,4,4005.26,1,1,1,3,Require Activation
2704,3244,22,4,3578.91,3,1,1,5,Promising
2705,3245,94,6,5577.43,1,3,2,6,Loyal
2706,3246,100,5,6186.95,1,2,3,6,Loyal
2707,3247,45,8,7108.270000000001,3,4,3,10,Highly potential
2708,3248,59,4,3305.23,2,1,1,4,Needs Attention
2709,3249,34,7,10781.65,3,3,4,10,Highly potential
2710,3251,8,11,9947.98,4,4,4,12,Highly potential
2711,3252,19,7,5910.41,4,3,3,10,Highly potential
2712,3253,6,3,4743.31,4,1,2,7,Require Activation
2713,3254,32,6,6956.21,3,3,3,9,Highly potential
2714,3256,13,10,12399.54,4,4,4,12,Highly potential
2715,3257,7,3,5121.28,4,1,2,7,Require Activation
2716,3258,18,8,11196.130000000001,4,4,4,12,Highly potential
2717,3260,125,3,3833.56,1,1,1,3,Require Activation
2718,3262,2,10,9899.640000000001,4,4,4,12,Highly potential
2719,3263,24,5,4721.62,3,2,2,7,Require Activation
2720,3265,89,7,3458.83,2,3,1,6,Loyal
2721,3266,72,7,6947.209999999998,2,3,3,8,Require Activation
2722,3268,133,6,8610.779999999999,1,3,4,8,Require Activation
2723,3269,36,4,4857.44,3,1,2,6,Loyal
2724,3270,123,5,7135.8099999999995,1,2,3,6,Loyal
2725,3271,91,4,3156.63,1,1,1,3,Require Activation
2726,3272,296,1,569.56,1,1,1,3,Require Activation
2727,3273,66,7,10472.259999999998,2,3,4,9,Highly potential
2728,3275,5,4,2826.83,4,1,1,6,Loyal
2729,3276,81,5,6419.18,2,2,3,7,Require Activation
2730,3277,38,5,5868.16,3,2,2,7,Require Activation
2731,3278,23,5,5194.070000000001,3,2,2,7,Require Activation
2732,3279,298,1,1071.23,1,1,1,3,Require Activation
2733,3280,135,8,11763.690000000002,1,4,4,9,Highly potential
2734,3281,60,2,2044.08,2,1,1,4,Needs Attention
2735,3282,17,4,4534.849999999999,4,1,2,7,Require Activation
2736,3283,45,6,7803.8,3,3,3,9,Highly potential
2737,3284,279,6,5886.76,1,3,2,6,Loyal
2738,3285,20,6,6515.55,3,3,3,9,Highly potential
2739,3286,10,11,11050.25,4,4,4,12,Highly potential
2740,3287,77,3,3694.7200000000003,2,1,1,4,Needs Attention
2741,3289,70,5,7683.389999999999,2,2,3,7,Require Activation
2742,3291,47,4,3946.95,2,1,1,4,Needs Attention
2743,3292,302,1,60.34,1,1,1,3,Require Activation
2744,3293,1,5,4716.33,4,2,2,8,Require Activation
2745,3294,63,4,6769.75,2,1,3,6,Loyal
2746,3295,20,8,10279.810000000001,3,4,4,11,Highly potential
2747,3296,65,11,8887.000000000002,2,4,4,10,Highly potential
2748,3297,59,6,4162.96,2,3,2,7,Require Activation
2749,3299,31,5,4560.97,3,2,2,7,Require Activation
2750,3300,16,6,8221.25,4,3,4,11,Highly potential
2751,3301,43,5,4630.47,3,2,2,7,Require Activation
2752,3302,21,4,2141.3599999999997,3,1,1,5,Promising
2753,3303,21,5,4834.349999999999,3,2,2,7,Require Activation
2754,3305,40,2,306.78999999999996,3,1,1,5,Promising
2755,3306,41,5,6945.6,3,2,3,8,Require Activation
2756,3307,17,5,6066.910000000001,4,2,3,9,Highly potential
2757,3308,68,3,3436.83,2,1,1,4,Needs Attention
2758,3309,25,5,5485.790000000001,3,2,2,7,Require Activation
2759,3310,52,5,5062.860000000001,2,2,2,6,Loyal
2760,3311,66,4,3921.4900000000002,2,1,1,4,Needs Attention
2761,3315,2,7,8032.11,4,3,4,11,Highly potential
2762,3316,21,2,2608.09,3,1,1,5,Promising
2763,3317,88,4,3299.45,2,1,1,4,Needs Attention
2764,3320,138,10,10109.980000000001,1,4,4,9,Highly potential
2765,3323,191,3,4290.13,1,1,2,4,Needs Attention
2766,3326,30,13,14078.19,3,4,4,11,Highly potential
2767,3327,57,7,5776.01,2,3,2,7,Require Activation
2768,3328,41,4,3511.62,3,1,1,5,Promising
2769,3331,37,5,7702.42,3,2,3,8,Require Activation
2770,3332,6,6,6577.57,4,3,3,10,Highly potential
2771,3333,192,5,5296.389999999999,1,2,2,5,Promising
2772,3334,74,8,5742.35,2,4,2,8,Require Activation
2773,3335,4,6,4498.030000000001,4,3,2,9,Highly potential
2774,3336,75,6,9153.339999999998,2,3,4,9,Highly potential
2775,3339,39,5,4095.33,3,2,1,6,Loyal
2776,3340,114,6,6462.47,1,3,3,7,Require Activation
2777,3341,50,4,3646.81,2,1,1,4,Needs Attention
2778,3344,11,7,6236.960000000001,4,3,3,10,Highly potential
2779,3346,49,3,2794.14,2,1,1,4,Needs Attention
2780,3348,130,3,2749.69,1,1,1,3,Require Activation
2781,3349,222,5,6639.07,1,2,3,6,Loyal
2782,3350,39,6,9352.56,3,3,4,10,Highly potential
2783,3351,40,6,7191.88,3,3,3,9,Highly potential
2784,3352,38,6,5357.0199999999995,3,3,2,8,Require Activation
2785,3353,31,7,5270.16,3,3,2,8,Require Activation
2786,3355,1,5,5543.530000000001,4,2,2,8,Require Activation
2787,3356,5,5,6281.6900000000005,4,2,3,9,Highly potential
2788,3357,36,4,3897.31,3,1,1,5,Promising
2789,3358,38,6,7750.179999999999,3,3,3,9,Highly potential
2790,3359,98,4,2920.95,1,1,1,3,Require Activation
2791,3360,58,8,6162.1900000000005,2,4,3,9,Highly potential
2792,3361,45,6,8548.95,3,3,4,10,Highly potential
2793,3362,87,3,1983.8400000000001,2,1,1,4,Needs Attention
2794,3363,5,6,6443.929999999999,4,3,3,10,Highly potential
2795,3366,45,4,4591.95,3,1,2,6,Loyal
2796,3367,83,6,8647.67,2,3,4,9,Highly potential
2797,3368,30,5,5971.18,3,2,3,8,Require Activation
2798,3369,77,6,6850.6900000000005,2,3,3,8,Require Activation
2799,3370,43,6,6721.32,3,3,3,9,Highly potential
2800,3371,42,9,8400.31,3,4,4,11,Highly potential
2801,3373,45,5,6773.370000000001,3,2,3,8,Require Activation
2802,3374,2,4,6246.4400000000005,4,1,3,8,Require Activation
2803,3375,13,8,8710.18,4,4,4,12,Highly potential
2804,3379,21,6,8165.429999999999,3,3,4,10,Highly potential
2805,3380,64,5,6088.51,2,2,3,7,Require Activation
2806,3381,196,5,7129.370000000001,1,2,3,6,Loyal
2807,3382,20,10,10347.490000000002,3,4,4,11,Highly potential
2808,3383,30,5,6055.67,3,2,3,8,Require Activation
2809,3386,8,4,3908.1100000000006,4,1,1,6,Loyal
2810,3387,83,8,10309.67,2,4,4,10,Highly potential
2811,3388,104,7,8811.73,1,3,4,8,Require Activation
2812,3389,55,6,6107.860000000001,2,3,3,8,Require Activation
2813,3392,75,1,574.64,2,1,1,4,Needs Attention
2814,3393,3,5,4896.490000000001,4,2,2,8,Require Activation
2815,3394,20,5,5926.59,3,2,3,8,Require Activation
2816,3396,72,2,586.65,2,1,1,4,Needs Attention
2817,3399,38,4,5815.25,3,1,2,6,Loyal
2818,3400,27,4,2797.13,3,1,1,5,Promising
2819,3402,13,9,10700.789999999999,4,4,4,12,Highly potential
2820,3403,134,4,4516.0199999999995,1,1,2,4,Needs Attention
2821,3404,52,5,5162.17,2,2,2,6,Loyal
2822,3405,53,9,9157.710000000001,2,4,4,10,Highly potential
2823,3406,47,10,12169.87,2,4,4,10,Highly potential
2824,3407,19,7,7901.579999999999,4,3,3,10,Highly potential
2825,3408,23,5,4452.78,3,2,2,7,Require Activation
2826,3409,74,7,7353.55,2,3,3,8,Require Activation
2827,3411,31,7,11320.220000000001,3,3,4,10,Highly potential
2828,3412,45,3,4328.72,3,1,2,6,Loyal
2829,3413,26,4,6325.24,3,1,3,7,Require Activation
2830,3414,163,3,4674.02,1,1,2,4,Needs Attention
2831,3415,103,5,7794.34,1,2,3,6,Loyal
2832,3417,96,8,8566.05,1,4,4,9,Highly potential
2833,3418,91,5,4643.87,1,2,2,5,Promising
2834,3419,6,3,4108.62,4,1,1,6,Loyal
2835,3420,6,11,13885.45,4,4,4,12,Highly potential
2836,3421,29,9,11268.79,3,4,4,11,Highly potential
2837,3422,33,5,5634.9800000000005,3,2,2,7,Require Activation
2838,3423,78,4,3061.5,2,1,1,4,Needs Attention
2839,3424,154,2,2940.52,1,1,1,3,Require Activation
2840,3425,19,6,6287.459999999999,4,3,3,10,Highly potential
2841,3426,46,6,8405.57,2,3,4,9,Highly potential
2842,3427,2,8,12523.17,4,4,4,12,Highly potential
2843,3428,92,1,1274.93,1,1,1,3,Require Activation
2844,3430,64,7,5809.240000000001,2,3,2,7,Require Activation
2845,3431,29,10,12673.970000000001,3,4,4,11,Highly potential
2846,3432,107,8,9201.85,1,4,4,9,Highly potential
2847,3433,1,10,10471.84,4,4,4,12,Highly potential
2848,3434,65,5,5720.5199999999995,2,2,2,6,Loyal
2849,3435,137,5,6384.0199999999995,1,2,3,6,Loyal
2850,3437,103,5,6930.869999999999,1,2,3,6,Loyal
2851,3438,175,5,5208.01,1,2,2,5,Promising
2852,3439,75,6,5868.209999999999,2,3,2,7,Require Activation
2853,3440,33,5,5026.7,3,2,2,7,Require Activation
2854,3441,139,5,4864.98,1,2,2,5,Promising
2855,3442,204,4,4629.6,1,1,2,4,Needs Attention
2856,3444,40,2,3281.0299999999997,3,1,1,5,Promising
2857,3446,5,2,1028.53,4,1,1,6,Loyal
2858,3448,11,5,5257.04,4,2,2,8,Require Activation
2859,3449,150,4,4223.1900000000005,1,1,2,4,Needs Attention
2860,3450,99,6,7360.7699999999995,1,3,3,7,Require Activation
2861,3451,16,9,7139.170000000001,4,4,3,11,Highly potential
